event_id,event_ts,user_id,session_id,event_type,device,traffic_source,content_id,search_query,dwell_time_sec
e_000000291,2026-01-29T07:53:21Z,u_002266,s_08654522,click_recommendation,ios,seo,c_000308,,
e_000000292,2026-01-26T23:13:34Z,u_003832,s_05253731,app_open,android,email,,,51.0
e_000000293,2026-01-29T12:41:18Z,u_003383,s_05589919,app_open,android,push,,,293.0
e_000000294,2026-01-28T06:45:53Z,u_004648,s_04310049,search,web,social,,lower blood pressure,
e_000000295,2026-01-27T01:16:40Z,u_003731,s_07742784,click_recommendation,android,direct,c_000308,,
e_000000296,2026-01-29T00:39:57Z,u_001887,s_01180815,search,android,push,,workout for beginners,
e_000000297,2026-01-27T20:42:21Z,u_000199,s_01263183,bookmark,android,paid,c_000199,,
e_000000298,2026-01-27T21:51:38Z,u_004026,s_00037843,bookmark,android,push,c_000588,,
e_000000299,2026-01-30T05:47:33Z,u_002665,s_00490293,share,web,direct,c_001268,,
e_000000300,2026-02-02T16:29:10Z,u_003487,s_01336700,email_open,ios,seo,,,
e_000000301,2026-01-30T01:51:25Z,u_004741,s_02116362,view_content,web,push,c_001218,,182.0
e_000000302,2026-01-28T22:18:38Z,u_004175,s_00950700,search,web,paid,,how to sleep better,
e_000000303,2026-01-30T00:00:17Z,u_001561,s_05297908,click_recommendation,android,email,c_000694,,
e_000000304,2026-01-31T06:35:34Z,u_000041,s_04243972,email_open,web,direct,,,
e_000000305,2026-02-01T23:16:41Z,u_004101,s_05343028,bookmark,android,email,c_000057,,
e_000000306,2026-01-27T13:19:01Z,u_004467,s_06971507,share,android,email,c_000182,,
e_000000307,2026-01-30T11:08:58Z,u_000971,s_04307993,view_content,android,paid,c_001349,,26.0
e_000000308,2026-01-30T10:28:09Z,u_004773,s_06501875,bookmark,ios,seo,c_000271,,
e_000000309,2026-01-29T14:28:50Z,u_000134,s_05988317,email_open,android,seo,,,
e_000000310,2026-02-02T02:41:40Z,u_004543,s_05771642,app_open,android,social,,,338.0
e_000000311,2026-01-30T14:49:44Z,u_001300,s_08399558,view_content,web,direct,c_001468,,94.0
e_000000312,2026-01-26T23:23:04Z,u_004276,s_04826032,bookmark,ios,seo,c_001304,,
e_000000313,2026-02-01T08:30:19Z,u_003270,s_09726960,email_open,web,paid,,,
e_000000314,2026-01-27T04:19:35Z,u_000396,s_06399913,app_open,android,direct,,,546.0
e_000000315,2026-01-29T14:44:07Z,u_003968,s_08954239,click_recommendation,ios,seo,c_001439,,
e_000000316,2026-01-31T05:58:20Z,u_003270,s_08976531,click_recommendation,web,push,c_000462,,
e_000000317,2026-02-02T05:49:16Z,u_004413,s_01238806,app_open,web,push,,,386.0
e_000000318,2026-02-02T00:33:57Z,u_001843,s_07341102,view_content,android,paid,c_000992,,410.0
e_000000319,2026-01-30T17:33:47Z,u_002835,s_03245751,search,ios,paid,,workout for beginners,
e_000000320,2026-02-01T03:06:38Z,u_002401,s_05529622,view_content,web,email,c_001006,,89.0
e_000000321,2026-01-31T14:43:58Z,u_004034,s_02486906,click_recommendation,android,social,c_001305,,
e_000000322,2026-01-28T14:17:25Z,u_004523,s_04990602,click_recommendation,web,paid,c_000231,,
e_000000323,2026-01-27T03:54:05Z,u_004783,s_04559281,search,android,paid,,weight loss plan,
e_000000324,2026-02-01T13:37:48Z,u_000392,s_08794853,email_open,android,email,,,
e_000000325,2026-01-31T22:39:40Z,u_002863,s_08245998,click_recommendation,ios,seo,c_000696,,
e_000000326,2026-01-29T08:13:26Z,u_000442,s_06735098,app_open,android,email,,,520.0
e_000000327,2026-01-29T14:47:23Z,u_004740,s_03893564,bookmark,web,email,c_001466,,
e_000000328,2026-01-28T00:23:12Z,u_004930,s_03666801,click_recommendation,web,push,c_000556,,
e_000000329,2026-02-01T22:58:44Z,u_000167,s_01794198,search,android,paid,,how to sleep better,
e_000000330,2026-01-30T19:23:48Z,u_002756,s_07009094,view_content,ios,seo,c_000564,,427.0
e_000000331,2026-01-31T14:46:49Z,u_001001,s_05786761,click_recommendation,ios,seo,c_000304,,
e_000000332,2026-02-01T18:22:43Z,u_002412,s_00775440,app_open,web,push,,,387.0
e_000000333,2026-02-01T13:16:17Z,u_004317,s_04034075,bookmark,android,direct,c_000070,,
e_000000334,2026-01-31T23:22:13Z,u_004461,s_09751625,search,android,seo,,workout for beginners,
e_000000335,2026-01-29T10:19:39Z,u_001445,s_03787572,click_recommendation,ios,paid,c_000200,,
e_000000336,2026-02-01T00:13:49Z,u_000551,s_09345202,search,ios,social,,stress management tips,
e_000000337,2026-01-30T00:13:12Z,u_004177,s_02828861,email_open,web,email,,,
e_000000338,2026-01-31T10:18:49Z,u_003314,s_08935581,view_content,android,seo,c_000250,,579.0
e_000000339,2026-01-29T07:33:04Z,u_002357,s_07304258,share,ios,paid,c_000639,,
e_000000340,2026-01-29T04:29:28Z,u_001725,s_02589433,email_open,ios,direct,,,
e_000000341,2026-01-28T21:03:20Z,u_002583,s_06689270,app_open,web,direct,,,307.0
e_000000342,2026-01-30T03:41:34Z,u_003530,s_08015849,bookmark,ios,push,c_000913,,
e_000000343,2026-01-31T07:41:55Z,u_000008,s_06560517,app_open,web,email,,,298.0
e_000000344,2026-01-29T21:40:24Z,u_004973,s_01245501,search,web,direct,,weight loss plan,
e_000000345,2026-01-30T23:26:06Z,u_001560,s_09052432,share,android,social,c_001023,,
e_000000346,2026-01-30T12:22:52Z,u_004015,s_03681347,share,android,paid,c_000466,,
e_000000347,2026-01-31T13:37:37Z,u_004103,s_09939548,bookmark,web,direct,c_000438,,
e_000000348,2026-01-28T13:57:12Z,u_004144,s_02430833,bookmark,android,email,c_000118,,
e_000000349,2026-02-02T00:41:06Z,u_002487,s_08594106,bookmark,android,paid,c_001270,,
e_000000350,2026-01-28T10:00:47Z,u_002277,s_03524581,share,ios,paid,c_001471,,
e_000000351,2026-01-27T18:19:02Z,u_002149,s_06339630,search,ios,paid,,workout for beginners,
e_000000352,2026-01-26T20:39:24Z,u_004561,s_09665759,click_recommendation,android,direct,c_000538,,
e_000000353,2026-01-29T22:12:55Z,u_001380,s_01361407,view_content,android,email,c_001082,,257.0
e_000000354,2026-01-29T07:24:44Z,u_001544,s_01816286,search,ios,seo,,stress management tips,
e_000000355,2026-01-30T06:57:04Z,u_000842,s_05535581,email_open,web,social,,,
e_000000356,2026-01-27T04:46:34Z,u_000677,s_05754752,share,web,email,c_000643,,
e_000000357,2026-01-30T00:43:25Z,u_000566,s_03164332,click_recommendation,ios,seo,c_000826,,
e_000000358,2026-02-01T03:23:42Z,u_004370,s_06839583,view_content,android,push,c_000251,,251.0
e_000000359,2026-01-28T14:59:21Z,u_002563,s_01805512,search,ios,direct,,stress management tips,
e_000000360,2026-01-27T05:38:03Z,u_003907,s_01933253,email_open,android,direct,,,
e_000000361,2026-01-27T16:20:05Z,u_001936,s_06513095,click_recommendation,web,social,c_000676,,
e_000000362,2026-01-28T20:21:39Z,u_001279,s_00025309,email_open,web,direct,,,
e_000000363,2026-02-02T09:11:06Z,u_000716,s_06013009,email_open,ios,email,,,
e_000000364,2026-01-27T09:29:06Z,u_004674,s_08581593,search,web,direct,,workout for beginners,
e_000000365,2026-01-29T03:29:30Z,u_001662,s_06924466,app_open,ios,email,,,45.0
e_000000366,2026-01-29T08:50:54Z,u_000022,s_05860995,click_recommendation,web,email,c_000995,,
e_000000367,2026-01-29T06:29:31Z,u_002196,s_03153626,click_recommendation,android,direct,c_000726,,
e_000000368,2026-01-27T16:24:38Z,u_001909,s_05833309,view_content,ios,seo,c_000622,,343.0
e_000000369,2026-02-01T11:27:37Z,u_000115,s_01597678,click_recommendation,web,seo,c_000995,,
e_000000370,2026-02-02T15:08:19Z,u_002446,s_08810430,app_open,android,social,,,138.0
e_000000371,2026-01-30T01:02:00Z,u_000445,s_06588148,search,web,direct,,healthy breakfast ideas,
e_000000372,2026-01-29T00:29:10Z,u_004394,s_04550130,search,ios,direct,,high protein foods,
e_000000373,2026-01-28T09:49:35Z,u_001108,s_07048114,search,ios,push,,diabetes symptoms,
e_000000374,2026-02-01T16:33:24Z,u_002511,s_05074123,search,web,paid,,diabetes symptoms,
e_000000375,2026-01-27T06:54:24Z,u_001838,s_00751074,bookmark,ios,direct,c_000477,,
e_000000376,2026-02-02T17:00:16Z,u_001001,s_05877814,click_recommendation,web,push,c_000518,,
e_000000377,2026-01-29T17:33:30Z,u_004445,s_02676478,bookmark,web,push,c_001473,,
e_000000378,2026-01-30T21:46:32Z,u_004019,s_03607024,email_open,android,direct,,,
e_000000379,2026-01-30T17:40:08Z,u_003670,s_04008363,search,web,paid,,stress management tips,
e_000000380,2026-01-30T17:40:08Z,u_000368,s_09464695,app_open,ios,direct,,,506.0
e_000000381,2026-01-27T01:43:50Z,u_001376,s_09564571,app_open,android,direct,,,12.0
e_000000382,2026-01-29T09:41:38Z,u_000142,s_00083493,email_open,ios,social,,,
e_000000383,2026-01-27T22:35:15Z,u_002957,s_00248078,app_open,android,direct,,,402.0
e_000000384,2026-01-29T14:35:31Z,u_002616,s_08340569,bookmark,ios,push,c_001481,,
e_000000385,2026-01-26T20:33:40Z,u_003503,s_04149846,app_open,android,email,,,346.0
e_000000386,2026-01-31T04:32:37Z,u_000819,s_02861487,click_recommendation,web,push,c_000412,,
e_000000387,2026-01-31T16:07:17Z,u_003470,s_08654051,search,ios,direct,,workout for beginners,
e_000000388,2026-01-30T00:56:13Z,u_001784,s_07849192,email_open,ios,email,,,
e_000000389,2026-02-01T20:49:21Z,u_001599,s_00815230,app_open,android,email,,,288.0
e_000000390,2026-01-30T21:04:43Z,u_000479,s_06069877,click_recommendation,web,paid,c_000731,,
e_000000391,2026-01-27T05:20:42Z,u_004915,s_02409516,share,android,email,c_000971,,
e_000000392,2026-01-28T14:46:16Z,u_003181,s_08408032,share,ios,social,c_000877,,
e_000000393,2026-01-30T17:09:45Z,u_003307,s_07259561,email_open,ios,paid,,,
e_000000394,2026-01-29T18:05:39Z,u_001194,s_08347982,view_content,web,social,c_001306,,109.0
e_000000395,2026-01-27T15:21:02Z,u_002470,s_04619264,bookmark,ios,direct,c_000401,,
e_000000396,2026-01-29T23:31:52Z,u_001494,s_06455135,share,web,paid,c_000768,,
e_000000397,2026-01-27T23:24:38Z,u_003084,s_04924112,share,web,social,c_000302,,
e_000000398,2026-01-28T13:44:31Z,u_004616,s_02014260,email_open,ios,email,,,
e_000000399,2026-01-30T00:22:50Z,u_000196,s_01810518,click_recommendation,ios,seo,c_000321,,
e_000000400,2026-01-29T14:23:50Z,u_004128,s_04152486,view_content,web,direct,c_000498,,481.0
e_000000401,2026-02-02T13:48:12Z,u_000041,s_06540072,search,android,email,,healthy breakfast ideas,
e_000000402,2026-01-28T04:14:55Z,u_000405,s_06476309,email_open,ios,email,,,
e_000000403,2026-01-29T08:02:12Z,u_001126,s_02194593,email_open,android,email,,,
e_000000404,2026-02-01T07:50:56Z,u_001477,s_07602054,view_content,android,paid,c_001219,,587.0
e_000000405,2026-01-28T14:28:11Z,u_003020,s_02028443,bookmark,android,push,c_001044,,
e_000000406,2026-01-30T21:53:53Z,u_003238,s_03221415,search,android,social,,stress management tips,
e_000000407,2026-02-02T04:11:27Z,u_001576,s_01998461,app_open,ios,push,,,599.0
e_000000408,2026-01-31T07:08:10Z,u_000090,s_08503300,search,ios,paid,,workout for beginners,
e_000000409,2026-01-27T00:36:52Z,u_001584,s_03057288,app_open,ios,seo,,,231.0
e_000000410,2026-01-27T17:02:07Z,u_004162,s_02384423,search,ios,social,,stress management tips,
e_000000411,2026-01-26T22:46:06Z,u_004939,s_05237306,click_recommendation,web,email,c_000659,,
e_000000412,2026-01-31T18:41:02Z,u_004396,s_04457987,click_recommendation,android,direct,c_001046,,
e_000000413,2026-01-28T22:04:46Z,u_004706,s_01929748,view_content,ios,email,c_000388,,248.0
e_000000414,2026-01-30T14:19:28Z,u_002222,s_08106234,search,ios,seo,,healthy breakfast ideas,
e_000000415,2026-01-29T04:44:09Z,u_003721,s_00369278,click_recommendation,web,push,c_000434,,
e_000000416,2026-01-30T06:08:54Z,u_000770,s_01933465,search,android,seo,,lower blood pressure,
e_000000417,2026-02-02T03:04:59Z,u_004461,s_01364198,bookmark,android,direct,c_001325,,
e_000000418,2026-01-31T16:36:39Z,u_000061,s_02410876,share,android,paid,c_001107,,
e_000000419,2026-01-27T04:15:28Z,u_000801,s_06224746,share,ios,direct,c_000446,,
e_000000420,2026-02-02T08:10:52Z,u_003950,s_04265487,view_content,android,direct,c_001440,,311.0
e_000000421,2026-01-28T08:05:29Z,u_004990,s_00609190,click_recommendation,ios,seo,c_000078,,
e_000000422,2026-02-01T21:23:19Z,u_001138,s_02123134,bookmark,android,direct,c_000164,,
e_000000423,2026-01-27T02:00:44Z,u_002478,s_01349056,email_open,android,push,,,
e_000000424,2026-02-01T15:35:59Z,u_000555,s_00248456,app_open,web,social,,,510.0
e_000000425,2026-01-30T14:12:00Z,u_002259,s_09638362,email_open,ios,social,,,
e_000000426,2026-01-28T08:19:04Z,u_004975,s_06268204,view_content,web,social,c_001484,,532.0
e_000000427,2026-01-31T19:52:38Z,u_002767,s_03611898,email_open,web,seo,,,
e_000000428,2026-01-30T16:32:59Z,u_000427,s_09123988,bookmark,ios,email,c_000025,,
e_000000429,2026-01-29T09:50:46Z,u_001279,s_05505968,share,web,push,c_000205,,
e_000000430,2026-01-28T01:36:44Z,u_000243,s_09882523,share,android,seo,c_001357,,
e_000000431,2026-01-28T10:38:33Z,u_004961,s_00618949,app_open,web,paid,,,147.0
e_000000432,2026-01-28T10:09:13Z,u_004291,s_08357473,view_content,ios,email,c_000712,,515.0
e_000000433,2026-01-30T19:28:45Z,u_004361,s_08031659,search,ios,email,,weight loss plan,
e_000000434,2026-02-01T11:00:17Z,u_000611,s_09433301,bookmark,web,paid,c_000058,,
e_000000435,2026-02-01T16:22:32Z,u_004256,s_02685127,bookmark,web,direct,c_001491,,
e_000000436,2026-01-29T14:10:56Z,u_002115,s_08712029,view_content,ios,social,c_001447,,454.0
e_000000437,2026-01-31T00:30:33Z,u_002191,s_02977785,email_open,android,seo,,,
e_000000438,2026-01-27T07:36:04Z,u_002032,s_01380671,share,web,seo,c_001358,,
e_000000439,2026-01-31T03:04:22Z,u_001436,s_06991799,view_content,ios,social,c_000984,,549.0
e_000000440,2026-01-29T00:59:17Z,u_002837,s_02954309,search,web,paid,,diabetes symptoms,
e_000000441,2026-01-29T10:49:59Z,u_003236,s_06883350,share,web,direct,c_001211,,
e_000000442,2026-01-27T02:17:29Z,u_004139,s_04839893,share,ios,direct,c_000498,,
e_000000443,2026-01-28T01:22:51Z,u_001716,s_06575335,share,android,push,c_001399,,
e_000000444,2026-01-31T01:07:38Z,u_002221,s_05169826,bookmark,android,push,c_000348,,
e_000000445,2026-01-27T09:49:58Z,u_004124,s_08125519,search,web,push,,weight loss plan,
e_000000446,2026-01-28T09:40:25Z,u_001357,s_08419739,bookmark,android,push,c_000159,,
e_000000447,2026-01-31T23:04:55Z,u_002052,s_01694683,click_recommendation,web,email,c_001114,,
e_000000448,2026-01-31T05:24:26Z,u_004396,s_02313461,view_content,android,push,c_000625,,599.0
e_000000449,2026-01-28T20:53:07Z,u_004803,s_08838836,email_open,android,push,,,
e_000000450,2026-01-26T20:39:52Z,u_002669,s_04733016,share,android,email,c_000182,,
e_000000451,2026-01-27T07:13:24Z,u_003288,s_06780622,share,android,email,c_000027,,
e_000000452,2026-01-27T02:09:26Z,u_003374,s_04106582,app_open,ios,direct,,,105.0
e_000000453,2026-01-27T20:16:12Z,u_002737,s_05236819,click_recommendation,ios,social,c_000639,,
e_000000454,2026-01-27T18:40:53Z,u_004075,s_01039828,app_open,ios,paid,,,345.0
e_000000455,2026-01-29T09:30:09Z,u_003598,s_07314386,email_open,ios,push,,,
e_000000456,2026-02-02T07:02:32Z,u_001010,s_01014738,view_content,web,seo,c_000301,,294.0
e_000000457,2026-01-28T22:52:34Z,u_000861,s_02802090,email_open,web,seo,,,
e_000000458,2026-02-02T02:07:51Z,u_001419,s_03767428,click_recommendation,android,direct,c_000491,,
e_000000459,2026-01-28T04:10:21Z,u_002236,s_07578773,search,web,email,,how to sleep better,
e_000000460,2026-02-01T15:45:50Z,u_002916,s_02171615,email_open,web,push,,,
e_000000461,2026-01-31T08:10:03Z,u_001509,s_05025381,click_recommendation,android,email,c_001223,,
e_000000462,2026-02-01T16:35:57Z,u_004421,s_05207393,view_content,web,seo,c_001435,,222.0
e_000000463,2026-02-02T12:40:11Z,u_003883,s_08149907,app_open,web,social,,,536.0
e_000000464,2026-02-02T04:19:01Z,u_000084,s_02456896,search,android,social,,stress management tips,
e_000000465,2026-02-01T09:29:26Z,u_003243,s_01800987,search,web,paid,,diabetes symptoms,
e_000000466,2026-02-01T19:43:34Z,u_001933,s_09358207,view_content,ios,seo,c_001376,,20.0
e_000000467,2026-02-02T15:33:11Z,u_001074,s_01571502,view_content,android,seo,c_000898,,112.0
e_000000468,2026-01-27T10:41:47Z,u_003419,s_07104697,view_content,android,social,c_001398,,496.0
e_000000469,2026-02-02T18:28:44Z,u_003463,s_06803459,search,android,push,,lower blood pressure,
e_000000470,2026-01-29T14:29:32Z,u_002414,s_00872946,share,ios,direct,c_000586,,
e_000000471,2026-01-27T19:01:34Z,u_003653,s_05935565,view_content,ios,email,c_000841,,520.0
e_000000472,2026-02-02T01:55:37Z,u_000264,s_03567794,app_open,android,push,,,596.0
e_000000473,2026-02-02T12:00:59Z,u_003470,s_04727793,bookmark,web,social,c_000919,,
e_000000474,2026-01-30T09:52:23Z,u_001795,s_06580906,view_content,ios,direct,c_000183,,344.0
e_000000475,2026-01-29T15:41:27Z,u_000134,s_02657055,view_content,android,seo,c_000923,,575.0
e_000000476,2026-01-29T23:17:29Z,u_001925,s_07546020,email_open,web,email,,,
e_000000477,2026-01-30T18:55:25Z,u_002326,s_01277914,view_content,web,paid,c_000759,,149.0
e_000000478,2026-02-01T21:51:54Z,u_003056,s_07831914,view_content,android,email,c_001074,,454.0
e_000000479,2026-01-27T21:21:03Z,u_001176,s_05282833,click_recommendation,ios,seo,c_000308,,
e_000000480,2026-01-29T00:56:23Z,u_003353,s_03048531,email_open,android,push,,,
e_000000481,2026-01-31T22:05:45Z,u_000179,s_08879500,app_open,web,push,,,62.0
e_000000482,2026-02-01T00:19:34Z,u_003598,s_02898973,app_open,web,email,,,87.0
e_000000483,2026-01-31T18:19:53Z,u_004836,s_03881514,bookmark,android,social,c_000058,,
e_000000484,2026-02-01T04:21:34Z,u_000395,s_04882333,share,web,seo,c_001139,,
e_000000485,2026-01-31T15:07:30Z,u_004976,s_09011362,bookmark,web,paid,c_000072,,
e_000000486,2026-01-27T01:58:34Z,u_000417,s_02790941,search,web,paid,,high protein foods,
e_000000487,2026-01-28T09:01:57Z,u_003099,s_03067179,bookmark,web,direct,c_000350,,
e_000000488,2026-01-27T12:09:25Z,u_002824,s_02270354,search,ios,direct,,weight loss plan,
e_000000489,2026-02-02T01:03:33Z,u_002948,s_01983243,email_open,ios,direct,,,
e_000000490,2026-02-01T17:38:26Z,u_003101,s_09097018,view_content,ios,social,c_000480,,416.0
e_000000491,2026-01-30T22:15:21Z,u_001833,s_03595383,share,android,push,c_001365,,
e_000000492,2026-02-02T05:41:53Z,u_000167,s_07690133,app_open,android,social,,,337.0
e_000000493,2026-01-31T12:24:51Z,u_003282,s_00472479,search,ios,direct,,weight loss plan,
e_000000494,2026-01-27T04:11:29Z,u_000454,s_03571730,email_open,web,social,,,
e_000000495,2026-01-29T03:15:46Z,u_002636,s_01004510,share,web,paid,c_001222,,
e_000000496,2026-01-27T21:26:08Z,u_003047,s_03726183,app_open,android,social,,,10.0
e_000000497,2026-01-29T17:52:17Z,u_003387,s_06601024,email_open,web,email,,,
e_000000498,2026-01-28T23:48:41Z,u_002648,s_06663062,view_content,ios,push,c_000737,,457.0
e_000000499,2026-02-01T08:38:30Z,u_004062,s_00001273,app_open,android,seo,,,5.0
e_000000500,2026-01-28T13:26:48Z,u_000651,s_04820676,bookmark,android,direct,c_001221,,
e_000000501,2026-01-30T16:55:59Z,u_001875,s_00965885,email_open,web,paid,,,
e_000000502,2026-01-27T13:45:42Z,u_003304,s_00038085,share,ios,seo,c_001043,,
e_000000503,2026-01-29T07:11:05Z,u_004072,s_02210075,click_recommendation,android,push,c_001284,,
e_000000504,2026-02-01T03:13:03Z,u_000854,s_06910273,bookmark,web,push,c_001125,,
e_000000505,2026-02-02T19:54:12Z,u_003608,s_01152036,view_content,android,direct,c_000133,,494.0
e_000000506,2026-01-30T20:13:10Z,u_001741,s_05179413,app_open,ios,push,,,451.0
e_000000507,2026-01-28T09:48:07Z,u_004471,s_07896964,email_open,web,seo,,,
e_000000508,2026-01-28T03:38:21Z,u_001769,s_00220127,app_open,android,social,,,217.0
e_000000509,2026-02-02T04:46:04Z,u_002990,s_07995370,view_content,ios,social,c_000550,,303.0
e_000000510,2026-01-27T00:59:51Z,u_004424,s_02974018,share,web,paid,c_000825,,
e_000000511,2026-01-27T13:02:50Z,u_001612,s_05623835,search,ios,push,,how to sleep better,
e_000000512,2026-02-01T11:16:01Z,u_004860,s_05737783,search,android,email,,workout for beginners,
e_000000513,2026-02-01T19:20:25Z,u_002173,s_07428016,app_open,web,direct,,,249.0
e_000000514,2026-01-28T19:47:30Z,u_000239,s_02947961,bookmark,ios,seo,c_000245,,
e_000000515,2026-01-30T00:10:29Z,u_004503,s_09175353,share,ios,social,c_000073,,
e_000000516,2026-02-01T21:59:46Z,u_002955,s_03138640,bookmark,web,email,c_001171,,
e_000000517,2026-01-28T12:01:52Z,u_004607,s_04729140,click_recommendation,ios,paid,c_000003,,
e_000000518,2026-01-28T11:08:41Z,u_002336,s_08878173,click_recommendation,web,seo,c_001242,,
e_000000519,2026-01-26T23:12:16Z,u_004511,s_02721209,search,android,push,,weight loss plan,
