mkt_event_id,event_ts,user_id,channel,campaign_id,event_type
m_000000357,2026-01-29T03:45:04Z,u_000820,email,weight_loss_series,sent
m_000000358,2026-01-28T05:24:57Z,u_003630,sms,new_content_alert,sent
m_000000359,2026-01-27T09:22:52Z,u_002539,sms,sleep_challenge,delivered
m_000000360,2026-01-27T03:19:23Z,u_001240,email,weekly_digest,delivered
m_000000361,2026-02-02T05:20:53Z,u_002041,push,weight_loss_series,sent
m_000000362,2026-01-29T17:45:05Z,u_004705,push,new_content_alert,sent
m_000000363,2026-01-30T16:13:33Z,u_004096,email,new_content_alert,opened
m_000000364,2026-01-27T02:11:55Z,u_001107,push,stress_relief_program,opened
m_000000365,2026-02-02T19:00:32Z,u_003497,push,weight_loss_series,delivered
m_000000366,2026-02-01T12:38:18Z,u_001615,email,sleep_challenge,sent
m_000000367,2026-02-01T21:40:51Z,u_003153,push,weight_loss_series,sent
m_000000368,2026-02-02T05:15:59Z,u_001153,sms,weight_loss_series,sent
m_000000369,2026-01-31T15:40:39Z,u_004060,push,sleep_challenge,sent
m_000000370,2026-01-27T10:45:47Z,u_001499,email,new_content_alert,sent
m_000000371,2026-01-28T00:41:43Z,u_002319,sms,new_content_alert,sent
m_000000372,2026-01-31T11:09:33Z,u_003845,sms,heart_health_month,delivered
m_000000373,2026-01-29T10:04:11Z,u_003614,email,sleep_challenge,sent
m_000000374,2026-01-30T04:28:25Z,u_000214,email,heart_health_month,sent
m_000000375,2026-01-29T06:01:23Z,u_002135,email,heart_health_month,sent
m_000000376,2026-01-30T05:44:38Z,u_003547,sms,stress_relief_program,sent
m_000000377,2026-01-28T15:50:42Z,u_003853,sms,new_content_alert,delivered
m_000000378,2026-01-29T18:22:38Z,u_000753,sms,sleep_challenge,delivered
m_000000379,2026-01-29T01:48:22Z,u_001734,email,new_content_alert,opened
m_000000380,2026-01-27T10:25:38Z,u_004032,email,sleep_challenge,sent
m_000000381,2026-01-29T08:30:59Z,u_000046,email,new_content_alert,sent
m_000000382,2026-01-27T11:25:43Z,u_004697,sms,weekly_digest,sent
m_000000383,2026-01-30T09:19:07Z,u_002974,push,weekly_digest,sent
m_000000384,2026-01-28T21:52:38Z,u_001069,push,new_content_alert,opened
m_000000385,2026-01-30T17:21:18Z,u_002101,push,new_content_alert,sent
m_000000386,2026-02-02T19:20:42Z,u_001473,email,new_content_alert,sent
m_000000387,2026-01-28T20:53:45Z,u_001482,push,heart_health_month,sent
m_000000388,2026-01-29T01:48:25Z,u_001787,push,weight_loss_series,sent
m_000000389,2026-02-01T17:01:56Z,u_001283,email,stress_relief_program,sent
m_000000390,2026-01-27T02:13:09Z,u_001304,email,sleep_challenge,sent
m_000000391,2026-01-29T10:51:57Z,u_001638,sms,weekly_digest,opened
m_000000392,2026-01-27T00:23:43Z,u_004262,push,weight_loss_series,sent
m_000000393,2026-01-27T01:02:53Z,u_001126,sms,sleep_challenge,delivered
m_000000394,2026-01-29T19:52:51Z,u_001557,email,heart_health_month,sent
m_000000395,2026-02-01T03:02:14Z,u_001761,sms,weight_loss_series,opened
m_000000396,2026-01-31T20:38:02Z,u_004731,push,heart_health_month,sent
m_000000397,2026-01-28T13:44:13Z,u_003299,email,weight_loss_series,sent
m_000000398,2026-01-29T14:08:47Z,u_000925,push,sleep_challenge,sent
m_000000399,2026-01-28T04:54:34Z,u_001786,sms,stress_relief_program,opened
m_000000400,2026-01-28T13:04:48Z,u_000388,sms,new_content_alert,sent
m_000000401,2026-01-30T19:22:38Z,u_004292,push,weekly_digest,opened
m_000000402,2026-01-30T15:44:39Z,u_002274,email,heart_health_month,delivered
m_000000403,2026-01-30T22:11:28Z,u_001111,sms,weekly_digest,delivered
m_000000404,2026-02-02T09:41:15Z,u_000076,email,heart_health_month,clicked
m_000000405,2026-01-29T18:59:39Z,u_004666,sms,new_content_alert,clicked
m_000000406,2026-02-02T12:11:59Z,u_000158,push,weekly_digest,delivered
m_000000407,2026-01-27T23:52:22Z,u_000460,push,weekly_digest,delivered
m_000000408,2026-01-28T06:49:23Z,u_002321,sms,new_content_alert,sent
m_000000409,2026-01-30T21:37:21Z,u_002800,push,sleep_challenge,sent
m_000000410,2026-01-27T16:31:48Z,u_002819,push,new_content_alert,sent
m_000000411,2026-01-30T06:43:37Z,u_002427,push,weight_loss_series,delivered
m_000000412,2026-01-27T03:10:58Z,u_001392,push,sleep_challenge,sent
m_000000413,2026-01-28T03:09:55Z,u_003518,email,stress_relief_program,opened
m_000000414,2026-01-28T19:55:36Z,u_001200,email,sleep_challenge,clicked
m_000000415,2026-02-02T13:45:08Z,u_000372,email,weekly_digest,opened
m_000000416,2026-02-01T00:57:18Z,u_002447,email,sleep_challenge,opened
m_000000417,2026-01-28T02:08:05Z,u_002405,email,new_content_alert,sent
m_000000418,2026-02-02T10:31:44Z,u_004524,email,weekly_digest,sent
m_000000419,2026-02-01T15:19:07Z,u_000720,sms,weekly_digest,unsubscribed
m_000000420,2026-02-01T14:36:40Z,u_001637,push,weekly_digest,sent
m_000000421,2026-01-28T13:40:34Z,u_003434,push,sleep_challenge,opened
m_000000422,2026-01-27T02:50:55Z,u_003911,email,weight_loss_series,clicked
m_000000423,2026-02-02T11:51:28Z,u_003936,email,sleep_challenge,delivered
m_000000424,2026-01-30T10:59:05Z,u_002320,email,heart_health_month,sent
m_000000425,2026-02-02T19:07:12Z,u_002487,sms,sleep_challenge,sent
m_000000426,2026-01-31T06:16:05Z,u_000351,sms,sleep_challenge,clicked
m_000000427,2026-01-31T08:15:12Z,u_004422,sms,heart_health_month,sent
m_000000428,2026-01-27T00:15:13Z,u_003624,push,stress_relief_program,delivered
m_000000429,2026-02-02T10:01:19Z,u_002658,email,weekly_digest,delivered
m_000000430,2026-02-01T20:10:51Z,u_004334,email,stress_relief_program,delivered
m_000000431,2026-01-27T05:34:57Z,u_004383,sms,heart_health_month,clicked
m_000000432,2026-01-29T17:40:39Z,u_002934,email,weekly_digest,sent
m_000000433,2026-01-29T01:45:30Z,u_002863,email,weight_loss_series,sent
m_000000434,2026-01-31T04:27:28Z,u_004444,push,new_content_alert,delivered
m_000000435,2026-02-01T22:30:43Z,u_003708,sms,weight_loss_series,sent
m_000000436,2026-01-29T19:01:50Z,u_004950,email,stress_relief_program,opened
m_000000437,2026-02-01T14:41:31Z,u_000204,email,stress_relief_program,sent
m_000000438,2026-01-31T07:57:08Z,u_003510,email,stress_relief_program,sent
m_000000439,2026-01-31T06:54:15Z,u_001826,sms,weight_loss_series,sent
m_000000440,2026-01-31T06:10:25Z,u_001946,email,stress_relief_program,delivered
m_000000441,2026-01-26T23:12:41Z,u_001449,sms,weekly_digest,sent
m_000000442,2026-02-02T14:14:12Z,u_004704,email,sleep_challenge,clicked
m_000000443,2026-01-30T17:08:01Z,u_004474,email,weight_loss_series,sent
m_000000444,2026-02-02T18:03:17Z,u_000731,sms,sleep_challenge,sent
m_000000445,2026-01-29T22:39:09Z,u_002181,sms,weight_loss_series,sent
m_000000446,2026-01-28T18:15:41Z,u_004119,email,weekly_digest,sent
m_000000447,2026-01-31T04:51:54Z,u_001200,email,heart_health_month,delivered
m_000000448,2026-01-31T01:55:14Z,u_001132,sms,sleep_challenge,opened
m_000000449,2026-01-27T21:52:13Z,u_002615,sms,heart_health_month,sent
m_000000450,2026-01-29T03:59:47Z,u_003317,push,stress_relief_program,delivered
m_000000451,2026-01-30T13:05:28Z,u_000577,sms,heart_health_month,sent
m_000000452,2026-01-28T20:25:41Z,u_000479,push,weight_loss_series,sent
m_000000453,2026-01-29T08:30:21Z,u_002632,email,weight_loss_series,opened
m_000000454,2026-01-29T19:48:33Z,u_001850,push,sleep_challenge,sent
m_000000455,2026-01-31T04:07:47Z,u_000188,email,new_content_alert,delivered
m_000000456,2026-01-28T02:39:08Z,u_002822,sms,heart_health_month,delivered
m_000000457,2026-02-02T13:00:43Z,u_000700,sms,new_content_alert,sent
m_000000458,2026-01-26T22:51:57Z,u_000280,push,new_content_alert,sent
m_000000459,2026-01-29T23:25:01Z,u_002436,push,heart_health_month,sent
m_000000460,2026-01-28T13:10:28Z,u_004647,email,new_content_alert,delivered
m_000000461,2026-01-29T13:23:12Z,u_004137,push,weekly_digest,delivered
m_000000462,2026-01-31T23:05:55Z,u_000978,sms,weight_loss_series,sent
m_000000463,2026-01-31T04:22:41Z,u_000476,sms,new_content_alert,opened
m_000000464,2026-01-30T10:59:05Z,u_000467,push,sleep_challenge,sent
m_000000465,2026-01-30T03:03:10Z,u_001130,email,heart_health_month,opened
m_000000466,2026-01-27T06:14:30Z,u_000095,sms,sleep_challenge,sent
m_000000467,2026-01-29T16:39:17Z,u_003814,push,weight_loss_series,sent
m_000000468,2026-01-30T01:55:39Z,u_001478,email,stress_relief_program,opened
m_000000469,2026-01-27T09:59:43Z,u_004169,email,sleep_challenge,sent
m_000000470,2026-01-27T15:33:11Z,u_000213,push,stress_relief_program,delivered
m_000000471,2026-01-29T21:52:33Z,u_002511,push,weekly_digest,sent
m_000000472,2026-01-27T11:01:04Z,u_001065,email,heart_health_month,sent
m_000000473,2026-01-29T23:14:55Z,u_001175,push,new_content_alert,sent
m_000000474,2026-01-30T11:04:31Z,u_000876,email,sleep_challenge,sent
m_000000475,2026-01-30T18:26:29Z,u_004101,email,heart_health_month,sent
m_000000476,2026-02-01T17:53:44Z,u_002072,email,sleep_challenge,sent
m_000000477,2026-01-26T22:37:17Z,u_001196,email,heart_health_month,sent
m_000000478,2026-02-01T01:45:01Z,u_000921,sms,heart_health_month,sent
m_000000479,2026-02-01T07:11:35Z,u_004014,email,sleep_challenge,sent
m_000000480,2026-01-29T11:51:48Z,u_004285,email,sleep_challenge,sent
m_000000481,2026-01-28T07:46:19Z,u_000354,email,sleep_challenge,clicked
m_000000482,2026-01-29T10:24:01Z,u_003378,email,heart_health_month,opened
m_000000483,2026-02-02T15:20:18Z,u_001518,sms,heart_health_month,clicked
m_000000484,2026-02-02T15:41:48Z,u_004421,push,new_content_alert,opened
m_000000485,2026-01-28T10:32:25Z,u_002320,push,new_content_alert,sent
m_000000486,2026-02-02T15:14:19Z,u_004247,email,new_content_alert,sent
m_000000487,2026-01-31T06:27:42Z,u_001847,email,sleep_challenge,delivered
m_000000488,2026-02-01T16:17:16Z,u_004882,email,sleep_challenge,sent
m_000000489,2026-02-01T07:50:39Z,u_001715,push,new_content_alert,opened
m_000000490,2026-01-30T06:22:14Z,u_002981,email,stress_relief_program,opened
m_000000491,2026-02-01T13:16:24Z,u_001632,sms,weight_loss_series,sent
m_000000492,2026-01-26T21:07:35Z,u_003851,push,sleep_challenge,delivered
m_000000493,2026-01-30T04:04:47Z,u_004135,email,new_content_alert,sent
m_000000494,2026-01-30T01:25:19Z,u_003725,email,new_content_alert,sent
m_000000495,2026-02-01T08:56:42Z,u_003598,email,weekly_digest,sent
m_000000496,2026-01-30T23:19:26Z,u_003719,push,heart_health_month,sent
m_000000497,2026-01-27T13:12:57Z,u_002556,sms,stress_relief_program,sent
m_000000498,2026-02-02T08:48:23Z,u_001029,push,heart_health_month,sent
m_000000499,2026-01-29T10:22:07Z,u_002190,push,heart_health_month,sent
m_000000500,2026-01-29T15:37:42Z,u_001031,sms,new_content_alert,delivered
m_000000501,2026-02-02T14:14:15Z,u_000425,push,weight_loss_series,sent
m_000000502,2026-01-27T01:47:05Z,u_002739,email,weekly_digest,opened
m_000000503,2026-01-27T00:54:38Z,u_000842,sms,weekly_digest,sent
m_000000504,2026-02-01T13:53:53Z,u_004661,email,weight_loss_series,sent
m_000000505,2026-01-30T03:40:46Z,u_004915,sms,weight_loss_series,opened
m_000000506,2026-01-30T14:44:41Z,u_003985,push,weekly_digest,sent
m_000000507,2026-01-27T04:35:10Z,u_001426,sms,new_content_alert,opened
m_000000508,2026-01-27T15:25:25Z,u_004829,sms,sleep_challenge,sent
m_000000509,2026-01-30T18:32:31Z,u_003479,push,heart_health_month,sent
m_000000510,2026-01-30T00:44:47Z,u_001251,email,weekly_digest,opened
m_000000511,2026-01-31T11:50:04Z,u_000799,email,heart_health_month,sent
m_000000512,2026-02-02T19:32:38Z,u_003429,push,new_content_alert,opened
m_000000513,2026-02-01T03:33:21Z,u_003656,email,weight_loss_series,sent
m_000000514,2026-01-31T07:30:36Z,u_002577,push,new_content_alert,delivered
m_000000515,2026-01-29T19:33:31Z,u_003772,push,stress_relief_program,sent
m_000000516,2026-01-31T05:55:25Z,u_001595,push,sleep_challenge,sent
m_000000517,2026-01-30T21:13:19Z,u_004030,sms,sleep_challenge,sent
m_000000518,2026-01-30T20:45:14Z,u_002385,sms,sleep_challenge,sent
m_000000519,2026-02-02T16:19:43Z,u_000724,sms,sleep_challenge,sent
m_000000520,2026-01-29T17:27:52Z,u_000965,sms,weight_loss_series,sent
m_000000521,2026-02-01T23:29:03Z,u_000929,push,sleep_challenge,sent
m_000000522,2026-01-29T07:17:12Z,u_003039,push,weight_loss_series,sent
m_000000523,2026-01-31T15:26:11Z,u_003573,email,sleep_challenge,delivered
m_000000524,2026-01-29T00:43:32Z,u_004945,push,stress_relief_program,sent
m_000000525,2026-02-01T10:57:18Z,u_000501,email,sleep_challenge,sent
m_000000526,2026-02-01T22:39:29Z,u_003513,email,new_content_alert,sent
m_000000527,2026-01-31T01:43:46Z,u_004496,push,stress_relief_program,sent
m_000000528,2026-02-02T04:31:06Z,u_002685,sms,new_content_alert,delivered
m_000000529,2026-01-27T03:24:23Z,u_001733,email,stress_relief_program,delivered
m_000000530,2026-01-27T19:01:00Z,u_002663,push,weight_loss_series,sent
m_000000531,2026-01-28T21:47:14Z,u_004898,sms,stress_relief_program,sent
m_000000532,2026-02-02T11:32:19Z,u_001871,push,sleep_challenge,sent
m_000000533,2026-02-01T03:25:52Z,u_002478,push,sleep_challenge,sent
m_000000534,2026-02-01T13:46:00Z,u_002140,sms,weight_loss_series,sent
m_000000535,2026-02-01T18:25:34Z,u_000451,sms,stress_relief_program,sent
m_000000536,2026-02-02T01:49:21Z,u_002231,sms,sleep_challenge,delivered
m_000000537,2026-01-31T05:40:39Z,u_001719,sms,heart_health_month,sent
m_000000538,2026-01-27T05:09:45Z,u_000924,push,weekly_digest,sent
m_000000539,2026-02-02T05:19:49Z,u_003118,sms,weekly_digest,sent
m_000000540,2026-02-02T05:19:26Z,u_002571,email,weight_loss_series,sent
m_000000541,2026-01-30T03:36:23Z,u_004062,push,heart_health_month,sent
m_000000542,2026-01-28T16:35:30Z,u_004621,email,new_content_alert,sent
m_000000543,2026-01-30T16:48:18Z,u_002577,email,new_content_alert,unsubscribed
m_000000544,2026-01-30T04:48:04Z,u_004641,email,new_content_alert,sent
m_000000545,2026-02-01T19:19:25Z,u_000380,email,sleep_challenge,opened
m_000000546,2026-01-30T02:43:03Z,u_004171,push,weekly_digest,sent
m_000000547,2026-02-02T15:01:24Z,u_001689,push,weight_loss_series,sent
m_000000548,2026-01-28T17:43:59Z,u_003168,push,weekly_digest,sent
m_000000549,2026-01-30T01:46:47Z,u_001235,push,sleep_challenge,sent
m_000000550,2026-01-27T16:03:00Z,u_000783,push,weight_loss_series,opened
m_000000551,2026-02-01T21:17:16Z,u_002191,email,heart_health_month,delivered
m_000000552,2026-02-02T02:35:43Z,u_004145,email,stress_relief_program,opened
m_000000553,2026-01-28T12:16:09Z,u_001161,email,sleep_challenge,sent
m_000000554,2026-01-31T22:47:54Z,u_002211,push,weekly_digest,sent
m_000000555,2026-01-28T15:56:57Z,u_002593,email,weight_loss_series,sent
m_000000556,2026-02-01T03:17:18Z,u_004130,email,heart_health_month,delivered
m_000000557,2026-01-31T23:02:40Z,u_003573,sms,weekly_digest,sent
m_000000558,2026-02-02T00:30:46Z,u_002183,email,heart_health_month,opened
m_000000559,2026-01-30T01:30:01Z,u_002664,email,new_content_alert,clicked
m_000000560,2026-01-27T06:37:22Z,u_002810,sms,new_content_alert,sent
m_000000561,2026-02-01T05:27:24Z,u_003225,email,new_content_alert,clicked
m_000000562,2026-01-29T06:47:52Z,u_001581,push,sleep_challenge,sent
m_000000563,2026-02-02T12:14:06Z,u_001644,sms,weight_loss_series,sent
m_000000564,2026-01-31T15:31:03Z,u_000333,email,heart_health_month,sent
m_000000565,2026-01-30T22:34:18Z,u_001095,email,new_content_alert,opened
m_000000566,2026-01-31T18:47:58Z,u_003634,sms,new_content_alert,delivered
m_000000567,2026-01-30T11:16:12Z,u_000091,push,weekly_digest,opened
m_000000568,2026-01-28T21:27:32Z,u_000023,email,new_content_alert,sent
m_000000569,2026-02-02T03:25:44Z,u_001894,push,stress_relief_program,sent
m_000000570,2026-01-30T12:40:10Z,u_004441,push,new_content_alert,sent
m_000000571,2026-01-28T09:46:21Z,u_001370,push,weekly_digest,sent
m_000000572,2026-01-29T21:12:37Z,u_000268,sms,new_content_alert,delivered
m_000000573,2026-01-29T12:10:57Z,u_003506,email,stress_relief_program,sent
m_000000574,2026-02-02T18:28:14Z,u_004147,push,weekly_digest,clicked
m_000000575,2026-02-02T18:28:08Z,u_004116,push,new_content_alert,sent
m_000000576,2026-01-28T08:36:37Z,u_004260,push,heart_health_month,sent
m_000000577,2026-01-27T11:59:37Z,u_003608,sms,new_content_alert,sent
m_000000578,2026-01-31T00:32:28Z,u_001266,push,weekly_digest,delivered
m_000000579,2026-02-01T19:57:05Z,u_003222,sms,heart_health_month,sent
m_000000580,2026-01-28T01:24:42Z,u_003861,push,heart_health_month,delivered
m_000000581,2026-01-31T05:17:31Z,u_000182,push,heart_health_month,sent
m_000000582,2026-02-01T16:51:22Z,u_000381,push,stress_relief_program,sent
m_000000583,2026-01-30T14:48:57Z,u_001700,email,stress_relief_program,delivered
m_000000584,2026-02-02T04:09:48Z,u_001443,push,weekly_digest,sent
m_000000585,2026-02-01T03:53:05Z,u_001269,sms,sleep_challenge,sent
m_000000586,2026-01-30T15:47:25Z,u_000339,push,new_content_alert,sent
m_000000587,2026-01-31T17:35:04Z,u_004823,email,heart_health_month,sent
m_000000588,2026-01-29T12:17:46Z,u_002496,email,stress_relief_program,delivered
m_000000589,2026-01-30T06:30:20Z,u_002543,email,heart_health_month,sent
m_000000590,2026-01-27T19:13:31Z,u_004776,push,sleep_challenge,opened
m_000000591,2026-01-29T08:29:17Z,u_003461,sms,weight_loss_series,delivered
m_000000592,2026-01-27T01:12:19Z,u_004650,sms,sleep_challenge,sent
m_000000593,2026-01-31T13:20:10Z,u_003833,push,weight_loss_series,sent
m_000000594,2026-01-31T15:39:23Z,u_003228,push,new_content_alert,delivered
m_000000595,2026-02-01T21:25:08Z,u_003079,sms,sleep_challenge,delivered
m_000000596,2026-02-02T15:12:33Z,u_002350,email,heart_health_month,sent
m_000000597,2026-02-01T19:03:42Z,u_003683,sms,new_content_alert,sent
m_000000598,2026-02-01T20:15:13Z,u_002725,email,heart_health_month,delivered
m_000000599,2026-01-29T12:23:19Z,u_002347,sms,stress_relief_program,sent
m_000000600,2026-02-01T19:37:29Z,u_001544,sms,stress_relief_program,sent
m_000000601,2026-01-27T09:19:43Z,u_001845,email,weight_loss_series,sent
m_000000602,2026-02-02T01:24:14Z,u_001656,sms,weight_loss_series,sent
m_000000603,2026-01-29T19:30:39Z,u_001011,sms,stress_relief_program,delivered
m_000000604,2026-01-28T16:15:35Z,u_001590,sms,heart_health_month,opened
m_000000605,2026-02-01T22:48:30Z,u_000687,sms,stress_relief_program,sent
m_000000606,2026-02-01T13:34:56Z,u_003918,email,weekly_digest,sent
m_000000607,2026-01-30T08:53:00Z,u_004027,sms,new_content_alert,sent
m_000000608,2026-01-30T06:41:23Z,u_000956,email,weekly_digest,sent
m_000000609,2026-01-27T03:40:15Z,u_000038,email,weight_loss_series,opened
m_000000610,2026-01-30T09:25:01Z,u_003694,sms,weekly_digest,sent
m_000000611,2026-01-28T10:13:54Z,u_002775,sms,weight_loss_series,clicked
m_000000612,2026-01-31T04:29:58Z,u_000179,email,weight_loss_series,sent
m_000000613,2026-01-31T23:50:41Z,u_001117,email,sleep_challenge,delivered
m_000000614,2026-01-31T05:03:32Z,u_004082,email,weekly_digest,sent
m_000000615,2026-01-26T23:59:56Z,u_003924,sms,sleep_challenge,sent
m_000000616,2026-02-02T15:08:11Z,u_000720,push,new_content_alert,opened
m_000000617,2026-02-02T06:49:56Z,u_004127,sms,new_content_alert,delivered
m_000000618,2026-01-31T07:14:13Z,u_003774,sms,weight_loss_series,sent
m_000000619,2026-01-29T12:43:03Z,u_004091,email,weight_loss_series,clicked
m_000000620,2026-02-02T05:24:32Z,u_004747,push,heart_health_month,sent
m_000000621,2026-02-02T17:26:53Z,u_000037,email,heart_health_month,delivered
m_000000622,2026-01-29T23:42:42Z,u_002144,email,sleep_challenge,sent
m_000000623,2026-01-29T19:47:45Z,u_004723,push,new_content_alert,sent
m_000000624,2026-01-26T21:08:54Z,u_002494,sms,weekly_digest,opened
m_000000625,2026-01-29T22:22:39Z,u_003972,push,stress_relief_program,delivered
m_000000626,2026-01-28T20:10:41Z,u_004842,push,new_content_alert,sent
m_000000627,2026-01-31T06:37:25Z,u_003812,email,weekly_digest,delivered
m_000000628,2026-02-01T14:43:54Z,u_000394,email,heart_health_month,opened
m_000000629,2026-01-27T23:53:14Z,u_001688,sms,new_content_alert,sent
m_000000630,2026-01-27T12:05:10Z,u_004952,push,new_content_alert,sent
